	addr	pc	x	y
8453	('80B', 'LOR 4 TOA PAYOH', 'TOA PAYOH')	312080	103.84984	1.3353110000000001
8454	('80B', 'TELOK BLANGAH ST 31', 'BUKIT MERAH')	102080	103.806846	1.273556
8455	('80C', 'TELOK BLANGAH ST 31', 'BUKIT MERAH')	103080	103.807304	1.273548
8456	('81', 'BEDOK NTH RD', 'BEDOK')	461081	103.941132	1.3293030000000001
8457	"('81', ""C'WEALTH CL"", 'QUEENSTOWN')"	140081	103.800412	1.303862
8458	('81', 'LOR 4 TOA PAYOH', 'TOA PAYOH')	310081	103.850461	1.3354409999999999
8459	('81', 'MACPHERSON LANE', 'GEYLANG')	360081	103.886414	1.332199
8460	('81', 'REDHILL LANE', 'BUKIT MERAH')	150081	103.819438	1.287692
8461	('81', 'STRATHMORE AVE', 'QUEENSTOWN')	141081	103.809225	1.294612
8462	('810', 'JURONG WEST ST 81', 'JURONG WEST')	640810	103.695394	1.346911
8463	('810', 'TAMPINES AVE 4', 'TAMPINES')	520810	103.936454	1.34647
8464	('810', 'WOODLANDS ST 81', 'WOODLANDS')	730810	103.788338	1.442796
8465	('810', 'YISHUN RING RD', 'YISHUN')	760810	103.831692	1.416181
8466	('811', 'HOUGANG CTRL', 'HOUGANG')	530811	103.893743	1.371913
8467	('811', 'JURONG WEST ST 81', 'JURONG WEST')	640811	103.69657099999999	1.346443
8468	('811', 'TAMPINES AVE 4', 'TAMPINES')	520811	103.93738499999999	1.346522
8469	('811', 'YISHUN RING RD', 'YISHUN')	760811	103.83228100000001	1.416585
8470	('812', 'JURONG WEST ST 81', 'JURONG WEST')	640812	103.696024	1.346227
8471	('812', 'TAMPINES AVE 4', 'TAMPINES')	520812	103.937453	1.346891
8472	('812', 'YISHUN RING RD', 'YISHUN')	760812	103.83243399999999	1.4169459999999998
8473	('813', 'JELLICOE RD', 'KALLANG/WHAMPOA')	200813	103.862112	1.3073139999999999
8474	('813', 'JURONG WEST ST 81', 'JURONG WEST')	640813	103.695984	1.3459
8475	('813', 'TAMPINES ST 81', 'TAMPINES')	520813	103.936206	1.34702
8476	('814', 'JURONG WEST ST 81', 'JURONG WEST')	640814	103.695996	1.34559
8477	('814', 'TAMPINES ST 81', 'TAMPINES')	520814	103.936368	1.3473549999999999
8478	('815', 'JELLICOE RD', 'KALLANG/WHAMPOA')	200815	103.86169100000001	1.306961
8479	('815', 'JURONG WEST ST 81', 'JURONG WEST')	640815	103.695665	1.345289
8480	('815', 'TAMPINES AVE 4', 'TAMPINES')	520815	103.93753000000001	1.34727
8481	('816', 'JELLICOE RD', 'KALLANG/WHAMPOA')	200816	103.861145	1.306986
8482	('816', 'JURONG WEST ST 81', 'JURONG WEST')	640816	103.696488	1.345528
8483	('816', 'TAMPINES AVE 4', 'TAMPINES')	520816	103.93736700000001	1.347759
8484	('816', 'WOODLANDS ST 82', 'WOODLANDS')	730816	103.79025899999999	1.442076
8485	('816', 'YISHUN ST 81', 'YISHUN')	760816	103.83327299999999	1.411704
8486	('817', 'JURONG WEST ST 81', 'JURONG WEST')	640817	103.69556	1.344832
8487	('817', 'TAMPINES ST 81', 'TAMPINES')	520817	103.936539	1.347673
8488	('817', 'WOODLANDS ST 82', 'WOODLANDS')	730817	103.790908	1.442016
8489	('817', 'YISHUN ST 81', 'YISHUN')	760817	103.833888	1.412031
8490	('818', 'JURONG WEST ST 81', 'JURONG WEST')	640818	103.695161	1.345229
8491	('818', 'TAMPINES ST 81', 'TAMPINES')	520818	103.93697399999999	1.3479139999999998
8492	('818', 'WOODLANDS ST 82', 'WOODLANDS')	730818	103.790353	1.441689
8493	('819', 'JURONG WEST ST 81', 'JURONG WEST')	640819	103.695148	1.3456219999999999
8494	('819', 'TAMPINES ST 81', 'TAMPINES')	520819	103.936949	1.348283
8495	('819', 'WOODLANDS ST 82', 'WOODLANDS')	730819	103.790704	1.441285
8496	('819', 'YISHUN ST 81', 'YISHUN')	760819	103.834144	1.412461
8497	('81A', 'LOR 4 TOA PAYOH', 'TOA PAYOH')	311081	103.85002800000001	1.335758
8498	('81B', 'LOR 4 TOA PAYOH', 'TOA PAYOH')	312081	103.84972900000001	1.33605
8499	('82', 'BEDOK NTH RD', 'BEDOK')	460082	103.940201	1.329482
8500	"('82', ""C'WEALTH CL"", 'QUEENSTOWN')"	140082	103.800207	1.304155
8501	('82', 'LOR 4 TOA PAYOH', 'TOA PAYOH')	310082	103.848303	1.335998
8502	('82', 'MACPHERSON LANE', 'GEYLANG')	360082	103.885531	1.3323530000000001
8503	('82', 'REDHILL LANE', 'BUKIT MERAH')	150082	103.819666	1.2873059999999998
8504	('82', 'STRATHMORE AVE', 'QUEENSTOWN')	141082	103.808738	1.2947030000000002
8505	('82', 'WHAMPOA DR', 'KALLANG/WHAMPOA')	320082	103.85639	1.323736
8506	('820', 'JURONG WEST ST 81', 'JURONG WEST')	640820	103.695195	1.346392
8507	('820', 'TAMPINES ST 81', 'TAMPINES')	520820	103.93619699999999	1.348077
8508	('820', 'WOODLANDS ST 82', 'WOODLANDS')	730820	103.78999499999999	1.441207
8509	('820', 'YISHUN ST 81', 'YISHUN')	760820	103.834067	1.412985
8510	('821', 'JURONG WEST ST 81', 'JURONG WEST')	640821	103.694686	1.346929
8511	('821', 'TAMPINES ST 81', 'TAMPINES')	520821	103.934448	1.348755
8512	('821', 'WOODLANDS ST 82', 'WOODLANDS')	730821	103.79000400000001	1.4408290000000001
8513	('821', 'YISHUN ST 81', 'YISHUN')	760821	103.83387900000001	1.413475
8514	('822', 'JURONG WEST ST 81', 'JURONG WEST')	640822	103.693593	1.346875
8515	('822', 'TAMPINES ST 81', 'TAMPINES')	520822	103.934191	1.348411
8516	('822', 'WOODLANDS ST 82', 'WOODLANDS')	730822	103.789568	1.442032
8517	('822', 'YISHUN ST 81', 'YISHUN')	760822	103.834007	1.41375
8518	('823', 'JURONG WEST ST 81', 'JURONG WEST')	640823	103.694458	1.346671
8519	('823', 'WOODLANDS ST 82', 'WOODLANDS')	730823	103.789611	1.4408459999999998
8520	('823', 'YISHUN ST 81', 'YISHUN')	760823	103.83377	1.4139629999999999
8521	('824', 'JURONG WEST ST 81', 'JURONG WEST')	640824	103.694319	1.3463450000000001
8522	('824', 'TAMPINES ST 81', 'TAMPINES')	520824	103.93261899999999	1.349063
8523	('824', 'WOODLANDS ST 81', 'WOODLANDS')	730824	103.78870699999999	1.439363
8524	('824', 'YISHUN ST 81', 'YISHUN')	760824	103.833016	1.413861
8525	('825', 'JURONG WEST ST 81', 'JURONG WEST')	640825	103.693641	1.346121
8526	('825', 'TAMPINES ST 81', 'TAMPINES')	520825	103.932714	1.349441
8527	('825', 'WOODLANDS ST 81', 'WOODLANDS')	730825	103.789808	1.438973
8528	('825', 'YISHUN ST 81', 'YISHUN')	760825	103.83314399999999	1.4141700000000001
8529	('826', 'JURONG WEST ST 81', 'JURONG WEST')	640826	103.69458399999999	1.346001
8530	('826', 'TAMPINES ST 81', 'TAMPINES')	520826	103.933322	1.3494760000000001
8531	('826', 'WOODLANDS ST 81', 'WOODLANDS')	730826	103.78954300000001	1.43947
8532	('826', 'YISHUN ST 81', 'YISHUN')	760826	103.832566	1.414179
8533	('827', 'JURONG WEST ST 81', 'JURONG WEST')	640827	103.693073	1.345595
8534	('827', 'TAMPINES ST 81', 'TAMPINES')	520827	103.933864	1.349658
8535	('827', 'WOODLANDS ST 81', 'WOODLANDS')	730827	103.789631	1.439825
8536	('827', 'YISHUN ST 81', 'YISHUN')	760827	103.832418	1.414651
8537	('828', 'JURONG WEST ST 81', 'JURONG WEST')	640828	103.69308000000001	1.345105
8538	('828', 'TAMPINES ST 81', 'TAMPINES')	520828	103.934563	1.348968
8539	('828', 'WOODLANDS ST 81', 'WOODLANDS')	730828	103.790042	1.43967
8540	('828', 'YISHUN ST 81', 'YISHUN')	760828	103.83309200000001	1.415098
8541	('828A', 'JURONG WEST ST 81', 'JURONG WEST')	641828	103.693688	1.344994
8542	('829', 'JURONG WEST ST 81', 'JURONG WEST')	640829	103.694148	1.344876
8543	('829', 'TAMPINES ST 81', 'TAMPINES')	520829	103.93474	1.349321
8544	('829', 'WOODLANDS ST 83', 'WOODLANDS')	730829	103.79026800000001	1.439576
8545	('829', 'YISHUN ST 81', 'YISHUN')	760829	103.833246	1.414574
8546	('82A', 'LOR 4 TOA PAYOH', 'TOA PAYOH')	311082	103.849006	1.336012
8547	('82B', 'LOR 4 TOA PAYOH', 'TOA PAYOH')	312082	103.848839	1.335652
8548	('83', 'BEDOK NTH RD', 'BEDOK')	460083		
8549	"('83', ""C'WEALTH CL"", 'QUEENSTOWN')"	140083	103.80023	1.3046149999999999
8550	('83', 'LOR 2 TOA PAYOH', 'TOA PAYOH')	310083	103.847982	1.335954
8551	('83', 'MACPHERSON LANE', 'GEYLANG')	360083	103.885374	1.331856
8552	('83', 'REDHILL LANE', 'BUKIT MERAH')	150083	103.81929699999999	1.28678
8553	('83', 'STRATHMORE AVE', 'QUEENSTOWN')	141083	103.808245	1.294827
8554	('83', 'WHAMPOA DR', 'KALLANG/WHAMPOA')	320083	103.857084	1.3235780000000001
8555	('830', 'HOUGANG CTRL', 'HOUGANG')	530830	103.890362	1.370889
8556	('830', 'JURONG WEST ST 81', 'JURONG WEST')	640830	103.693637	1.345372
8557	('830', 'TAMPINES ST 82', 'TAMPINES')	520830	103.93464300000001	1.349967
8558	('830', 'WOODLANDS ST 83', 'WOODLANDS')	730830	103.790683	1.439316
8559	('830', 'YISHUN ST 81', 'YISHUN')	760830	103.834092	1.4141620000000001
8560	('830A', 'JURONG WEST ST 81', 'JURONG WEST')	641830	103.69415699999999	1.3452520000000001
8561	('831', 'HOUGANG CTRL', 'HOUGANG')	530831	103.890012	1.371327
8562	('831', 'JURONG WEST ST 81', 'JURONG WEST')	640831	103.69468499999999	1.345029
8563	('831', 'TAMPINES ST 83', 'TAMPINES')	520831	103.934105	1.350156
8564	('831', 'WOODLANDS ST 83', 'WOODLANDS')	730831	103.791296	1.439617
8565	('832', 'HOUGANG CTRL', 'HOUGANG')	530832	103.889748	1.3706049999999999
8566	('832', 'JURONG WEST ST 81', 'JURONG WEST')	640832	103.69504599999999	1.3443399999999999
8567	('832', 'TAMPINES ST 82', 'TAMPINES')	520832	103.935548	1.35001
8568	('832', 'WOODLANDS ST 83', 'WOODLANDS')	730832	103.790886	1.439675
8569	('832', 'YISHUN ST 81', 'YISHUN')	760832	103.83456899999999	1.41483
8570	('833', 'HOUGANG CTRL', 'HOUGANG')	530833	103.889645	1.370871
8571	('833', 'JURONG WEST ST 81', 'JURONG WEST')	640833	103.69442	1.343628
8572	('833', 'TAMPINES ST 83', 'TAMPINES')	520833	103.934127	1.350624
8573	('833', 'WOODLANDS ST 83', 'WOODLANDS')	730833	103.790518	1.4402549999999998
8574	('833', 'YISHUN ST 81', 'YISHUN')	760833	103.834249	1.4144459999999999
8575	('834', 'HOUGANG CTRL', 'HOUGANG')	530834	103.890226	1.370201
8576	('834', 'JURONG WEST ST 81', 'JURONG WEST')	640834	103.694022	1.343043
8577	('834', 'TAMPINES ST 82', 'TAMPINES')	520834	103.935788	1.350299
8578	('834', 'WOODLANDS ST 83', 'WOODLANDS')	730834	103.790849	1.4401
8579	('834', 'YISHUN ST 81', 'YISHUN')	760834	103.83380600000001	1.415171
8580	('835', 'HOUGANG CTRL', 'HOUGANG')	530835	103.889927	1.370313
8581	('835', 'JURONG WEST ST 81', 'JURONG WEST')	640835	103.693894	1.343507
8582	('835', 'TAMPINES ST 83', 'TAMPINES')	520835	103.933814	1.3510229999999999
8583	('835', 'WOODLANDS ST 83', 'WOODLANDS')	730835	103.79086099999999	1.440434
8584	('835', 'YISHUN ST 81', 'YISHUN')	760835	103.83332800000001	1.415036
8585	('836', 'HOUGANG CTRL', 'HOUGANG')	530836	103.890909	1.369961
8586	('836', 'JURONG WEST ST 81', 'JURONG WEST')	640836	103.69336	1.342568
8587	('836', 'TAMPINES ST 82', 'TAMPINES')	520836	103.935343	1.350474
8588	('836', 'WOODLANDS ST 83', 'WOODLANDS')	730836	103.791692	1.440432
8589	('836', 'YISHUN ST 81', 'YISHUN')	760836	103.833297	1.415374
8590	('837', 'HOUGANG CTRL', 'HOUGANG')	530837	103.891839	1.369367
8591	('837', 'JURONG WEST ST 81', 'JURONG WEST')	640837	103.69301800000001	1.343289
8592	('837', 'TAMPINES ST 83', 'TAMPINES')	520837	103.93454799999999	1.350809
8593	('837', 'WOODLANDS ST 82', 'WOODLANDS')	730837	103.791498	1.4413200000000002
8594	('837', 'YISHUN ST 81', 'YISHUN')	760837	103.83303199999999	1.415949
8595	('838', 'HOUGANG CTRL', 'HOUGANG')	530838	103.891184	1.3702299999999998
8596	('838', 'JURONG WEST ST 81', 'JURONG WEST')	640838	103.693387	1.343817
8597	('838', 'TAMPINES ST 82', 'TAMPINES')	520838	103.935562	1.35077
8598	('838', 'WOODLANDS ST 82', 'WOODLANDS')	730838	103.791207	1.442067
8599	('838', 'YISHUN ST 81', 'YISHUN')	760838	103.833775	1.416319
8600	('839', 'JURONG WEST ST 81', 'JURONG WEST')	640839	103.692589	1.343515
8601	('839', 'TAMPINES ST 83', 'TAMPINES')	520839	103.93469300000001	1.351118
8602	('839', 'WOODLANDS ST 82', 'WOODLANDS')	730839	103.791719	1.44297
8603	('839', 'YISHUN ST 81', 'YISHUN')	760839	103.833673	1.415975
8604	('84', 'BEDOK NTH ST 4', 'BEDOK')	460084	103.939233	1.3315139999999999
8605	"('84', ""C'WEALTH CL"", 'QUEENSTOWN')"	142084	103.799807	1.303588
8606	('84', 'LOR 2 TOA PAYOH', 'TOA PAYOH')	310084	103.847774	1.335233
8607	('84', 'TELOK BLANGAH HTS', 'BUKIT MERAH')	100062	103.810986	1.275347
8608	('84', 'WHAMPOA DR', 'KALLANG/WHAMPOA')	320084	103.857025	1.3232190000000001
8609	('840', 'JURONG WEST ST 81', 'JURONG WEST')	640840	103.69220899999999	1.344472
8610	('840', 'TAMPINES ST 82', 'TAMPINES')	520840	103.93575200000001	1.351059
8611	('840', 'WOODLANDS ST 82', 'WOODLANDS')	730840	103.792171	1.443829
8612	('840', 'YISHUN ST 81', 'YISHUN')	760840	103.833775	1.415537
8613	('841', 'JURONG WEST ST 81', 'JURONG WEST')	640841	103.69283399999999	1.344531
8614	('841', 'TAMPINES ST 83', 'TAMPINES')	520841	103.93458199999999	1.351556
8615	('841', 'WOODLANDS ST 82', 'WOODLANDS')	730841	103.79171	1.443614
8616	('841', 'YISHUN ST 81', 'YISHUN')	760841	103.83421899999999	1.416113
8617	('842', 'JURONG WEST ST 81', 'JURONG WEST')	640842	103.693336	1.344494
8618	('842', 'SIMS AVE', 'GEYLANG')	400842	103.90177	1.3181459999999998
8619	('842', 'TAMPINES ST 82', 'TAMPINES')	520842	103.936059	1.351716
8620	('842', 'WOODLANDS ST 82', 'WOODLANDS')	730842	103.792291	1.443451
8621	('842B', 'TAMPINES ST 82', 'TAMPINES')	522842	103.937118	1.351197
8622	('842C', 'TAMPINES ST 82', 'TAMPINES')	523842	103.936627	1.3509799999999998
8623	('842D', 'TAMPINES ST 82', 'TAMPINES')	524842	103.937682	1.350578
8624	('842E', 'TAMPINES ST 82', 'TAMPINES')	525842	103.938288	1.351782
8625	('842F', 'TAMPINES ST 82', 'TAMPINES')	526842	103.937833	1.352015
8626	('842G', 'TAMPINES ST 82', 'TAMPINES')	527842	103.937365	1.352133
8627	('842H', 'TAMPINES ST 82', 'TAMPINES')	528842	103.93719499999999	1.351609
8628	('843', 'JURONG WEST ST 81', 'JURONG WEST')	640843	103.69391	1.344339
8629	('843', 'TAMPINES ST 83', 'TAMPINES')	520843	103.934821	1.35184
8630	('843', 'WOODLANDS ST 82', 'WOODLANDS')	730843	103.792564	1.443168
8631	('844', 'JURONG WEST ST 81', 'JURONG WEST')	640844	103.692435	1.345297
8632	('844', 'SIMS AVE', 'GEYLANG')	400844	103.901349	1.318179
8633	('844', 'TAMPINES ST 82', 'TAMPINES')	520844	103.93654599999999	1.3522020000000001
8634	('844', 'WOODLANDS AVE 4', 'WOODLANDS')	730844	103.793291	1.443935
8635	('844', 'YISHUN ST 81', 'YISHUN')	760844	103.835186	1.415391
8636	('845', 'JURONG WEST ST 81', 'JURONG WEST')	640845	103.691648	1.344835
8637	('845', 'TAMPINES ST 83', 'TAMPINES')	520845	103.934983	1.352115
8638	('845', 'WOODLANDS ST 82', 'WOODLANDS')	730845	103.792633	1.4427729999999999
8639	('846', 'JURONG WEST ST 81', 'JURONG WEST')	640846	103.691518	1.345256
8640	('846', 'SIMS AVE', 'GEYLANG')	400846	103.901764	1.317602
8641	('846', 'TAMPINES ST 82', 'TAMPINES')	520846	103.936008	1.352107
8642	('846', 'WOODLANDS AVE 4', 'WOODLANDS')	730846	103.793488	1.443576
8643	('846', 'YISHUN RING RD', 'YISHUN')	760846	103.83475	1.416747
8644	('847', 'JURONG WEST ST 81', 'JURONG WEST')	640847	103.691971	1.345349
8645	('847', 'TAMPINES ST 83', 'TAMPINES')	520847	103.935103	1.352468
8646	('847', 'WOODLANDS ST 82', 'WOODLANDS')	730847	103.79222299999999	1.442188
8647	('848', 'JURONG WEST ST 81', 'JURONG WEST')	640848	103.691928	1.345736
8648	('848', 'SIMS AVE', 'GEYLANG')	400848	103.90130500000001	1.317343
8649	('848', 'TAMPINES ST 82', 'TAMPINES')	520848	103.936215	1.352392
8650	('848', 'WOODLANDS ST 82', 'WOODLANDS')	730848	103.79224	1.441819
8651	('848', 'YISHUN ST 81', 'YISHUN')	760848	103.835155	1.416291
8652	('849', 'JURONG WEST ST 81', 'JURONG WEST')	640849	103.691594	1.345959
8653	('849', 'TAMPINES ST 83', 'TAMPINES')	520849	103.935462	1.352673
8654	('849', 'WOODLANDS ST 82', 'WOODLANDS')	730849	103.791899	1.441329
8655	('849', 'YISHUN RING RD', 'YISHUN')	760849	103.83536099999999	1.4167809999999998
8656	('84A', 'LOR 2 TOA PAYOH', 'TOA PAYOH')	311084	103.847031	1.3354469999999998
8657	('84B', 'LOR 2 TOA PAYOH', 'TOA PAYOH')	312084	103.846813	1.33578
8658	"('85', ""C'WEALTH CL"", 'QUEENSTOWN')"	142085	103.799536	1.303498
8659	('85', 'CIRCUIT RD', 'GEYLANG')	370085	103.88565	1.322625
8660	('85', 'LOR 4 TOA PAYOH', 'TOA PAYOH')	310085	103.84898199999999	1.336291
8661	('85', 'TELOK BLANGAH HTS', 'BUKIT MERAH')	100062	103.810986	1.275347
8662	('85', 'WHAMPOA DR', 'KALLANG/WHAMPOA')	321085	103.85645699999999	1.323051
8663	('850', 'HOUGANG CTRL', 'HOUGANG')	530850	103.893416	1.3697549999999998
8664	('850', 'JURONG WEST ST 81', 'JURONG WEST')	640850	103.691997	1.346522
8665	('850', 'TAMPINES ST 82', 'TAMPINES')	520850	103.935965	1.353104
8666	('850', 'WOODLANDS ST 82', 'WOODLANDS')	730850	103.791925	1.440959
8667	('850', 'YISHUN ST 81', 'YISHUN')	760850	103.836003	1.416217
8668	('851', 'HOUGANG CTRL', 'HOUGANG')	530851	103.893633	1.370263
8669	('851', 'JURONG WEST ST 81', 'JURONG WEST')	640851	103.692509	1.34709
8670	('851', 'TAMPINES ST 83', 'TAMPINES')	520851	103.935051	1.352863
8671	('851', 'WOODLANDS ST 83', 'WOODLANDS')	730851	103.79231800000001	1.440418
8672	('851', 'YISHUN ST 81', 'YISHUN')	760851	103.836849	1.4155209999999998
8673	('852', 'HOUGANG CTRL', 'HOUGANG')	530852	103.89376999999999	1.369782
8674	('852', 'JURONG WEST ST 81', 'JURONG WEST')	640852	103.692824	1.347468
8675	('852', 'TAMPINES ST 82', 'TAMPINES')	520852	103.93652800000001	1.35264
8676	('852', 'YISHUN ST 81', 'YISHUN')	760852	103.836874	1.415943
8677	('853', 'HOUGANG CTRL', 'HOUGANG')	530853	103.893773	1.369316
8678	('853', 'JURONG WEST ST 81', 'JURONG WEST')	640853	103.692963	1.347082
8679	('853', 'TAMPINES ST 83', 'TAMPINES')	520853	103.93488	1.353318
8680	('853', 'WOODLANDS ST 83', 'WOODLANDS')	730853	103.792899	1.439448
8681	('853', 'YISHUN RING RD', 'YISHUN')	760853	103.837011	1.416252
8682	('854', 'JURONG WEST ST 81', 'JURONG WEST')	640854	103.695875	1.3473760000000001
8683	('854', 'TAMPINES ST 82', 'TAMPINES')	520854	103.936699	1.35295
8684	('854', 'WOODLANDS ST 83', 'WOODLANDS')	730854	103.79323199999999	1.439834
8685	('854', 'YISHUN RING RD', 'YISHUN')	760854	103.837378	1.416751
8686	('855', 'JURONG WEST ST 81', 'JURONG WEST')	640855	103.69621	1.3468959999999999
8687	('855', 'TAMPINES ST 83', 'TAMPINES')	520855	103.935478	1.353456
8688	('855', 'WOODLANDS ST 83', 'WOODLANDS')	730855	103.792856	1.440126
8689	('855', 'YISHUN RING RD', 'YISHUN')	760855	103.836549	1.416896
8690	('856', 'JURONG WEST ST 81', 'JURONG WEST')	640856	103.696621	1.347269
8691	('856', 'TAMPINES ST 82', 'TAMPINES')	520856	103.93673299999999	1.3533190000000002
8692	('856', 'WOODLANDS ST 83', 'WOODLANDS')	730856	103.793112	1.4405219999999999
8693	('856B', 'TAMPINES ST 82', 'TAMPINES')	522856	103.937843	1.35307
8694	('856C', 'TAMPINES ST 82', 'TAMPINES')	523856	103.937322	1.352589
8695	('856D', 'TAMPINES ST 82', 'TAMPINES')	524856	103.938808	1.35222
8696	('856E', 'TAMPINES ST 82', 'TAMPINES')	525856	103.93869699999999	1.3530959999999999
8697	('856F', 'TAMPINES ST 82', 'TAMPINES')	526856	103.938348	1.3530520000000001
8698	('857', 'JURONG WEST ST 81', 'JURONG WEST')	640857	103.696565	1.348217
8699	('857', 'TAMPINES ST 83', 'TAMPINES')	520857	103.936099	1.354214
8700	('857', 'WOODLANDS ST 83', 'WOODLANDS')	730857	103.793915	1.440402
8701	('857A', 'TAMPINES ST 83', 'TAMPINES')	521857	103.93504200000001	1.354358
8702	('857B', 'TAMPINES ST 83', 'TAMPINES')	522857	103.93673299999999	1.35435
8703	('858', 'JURONG WEST ST 81', 'JURONG WEST')	640858	103.69629	1.3482690000000002
8704	('858', 'TAMPINES AVE 5', 'TAMPINES')	520858	103.938062	1.354258
8705	('858', 'WOODLANDS ST 83', 'WOODLANDS')	730858	103.79446899999999	1.4406940000000001
8706	('858', 'YISHUN AVE 4', 'YISHUN')	760858	103.83863199999999	1.417671
8707	('858A', 'TAMPINES AVE 5', 'TAMPINES')	521858	103.937016	1.354327
8708	('858B', 'TAMPINES AVE 5', 'TAMPINES')	522858	103.93854300000001	1.354282
8709	('859', 'JURONG WEST ST 81', 'JURONG WEST')	640859	103.69611	1.349257
8710	('859', 'TAMPINES AVE 5', 'TAMPINES')	520859	103.938218	1.354652
8711	('859', 'WOODLANDS ST 83', 'WOODLANDS')	730859	103.794135	1.4399549999999999
8712	('859', 'YISHUN AVE 4', 'YISHUN')	760859	103.83890600000001	1.4179110000000001
8713	('859A', 'TAMPINES AVE 5', 'TAMPINES')	521859	103.937893	1.355022
8714	('85A', 'LOR 4 TOA PAYOH', 'TOA PAYOH')	311085	103.84925	1.336342
8715	('85B', 'LOR 4 TOA PAYOH', 'TOA PAYOH')	312085	103.848342	1.336325
8716	('85C', 'LOR 4 TOA PAYOH', 'TOA PAYOH')	313085	103.847367	1.336325
8717	('86', 'BEDOK NTH ST 4', 'BEDOK')	460086	103.938804	1.332675
8718	"('86', ""C'WEALTH CL"", 'QUEENSTOWN')"	140086	103.79923199999999	1.304346
8719	('86', 'LOR 2 TOA PAYOH', 'TOA PAYOH')	310086	103.847628	1.3356620000000001
8720	('86', 'REDHILL CL', 'BUKIT MERAH')	150086	103.818653	1.2869030000000001
8721	('86', 'TELOK BLANGAH HTS', 'BUKIT MERAH')	100062	103.810986	1.275347
8722	('86', 'WHAMPOA DR', 'KALLANG/WHAMPOA')	320086	103.855867	1.323012
8723	('860', 'JURONG WEST ST 81', 'JURONG WEST')	640860	103.696623	1.349077
8724	('860', 'TAMPINES AVE 5', 'TAMPINES')	520860	103.93802099999999	1.355434
8725	('860', 'WOODLANDS ST 83', 'WOODLANDS')	730860	103.793838	1.439474
8726	('860', 'YISHUN AVE 4', 'YISHUN')	760860	103.83973399999999	1.417826
8727	('860A', 'TAMPINES AVE 5', 'TAMPINES')	521860	103.938571	1.355465
8728	('860B', 'TAMPINES AVE 5', 'TAMPINES')	522860	103.937046	1.355338
8729	('861', 'JURONG WEST ST 81', 'JURONG WEST')	640861	103.696733	1.349661
8730	('861', 'TAMPINES AVE 5', 'TAMPINES')	520861	103.937074	1.355038
8731	('861', 'WOODLANDS ST 83', 'WOODLANDS')	730861	103.79529000000001	1.439578
8732	('861', 'YISHUN AVE 4', 'YISHUN')	760861	103.839392	1.417439
8733	('861A', 'TAMPINES AVE 5', 'TAMPINES')	521861	103.937495	1.354657
8734	('862', 'JURONG WEST ST 81', 'JURONG WEST')	640862	103.696708	1.350099
8735	('862', 'TAMPINES ST 83', 'TAMPINES')	520862	103.936421	1.35466
8736	('862', 'WOODLANDS ST 83', 'WOODLANDS')	730862	103.795272	1.440128
8737	('862', 'YISHUN AVE 4', 'YISHUN')	760862	103.839205	1.417147
8738	('862A', 'TAMPINES ST 83', 'TAMPINES')	521862	103.93627099999999	1.3550719999999998
8739	('863', 'JURONG WEST ST 81', 'JURONG WEST')	640863	103.695316	1.349308
8740	('863', 'TAMPINES ST 83', 'TAMPINES')	520863	103.936058	1.3554329999999999
8741	('863', 'WOODLANDS ST 83', 'WOODLANDS')	730863	103.795229	1.440428
8742	('863', 'YISHUN AVE 4', 'YISHUN')	760863	103.83854699999999	1.416932
8743	('863A', 'TAMPINES ST 83', 'TAMPINES')	521863	103.936755	1.355374
8744	('863B', 'TAMPINES ST 83', 'TAMPINES')	522863	103.935051	1.355431
8745	('864', 'JURONG WEST ST 81', 'JURONG WEST')	640864	103.694633	1.3497629999999998
8746	('864', 'TAMPINES ST 83', 'TAMPINES')	520864	103.935911	1.3550209999999998
8747	('864', 'WOODLANDS ST 83', 'WOODLANDS')	730864	103.795204	1.440901
8748	('864', 'YISHUN AVE 4', 'YISHUN')	760864	103.839598	1.416649
8749	('864A', 'TAMPINES ST 83', 'TAMPINES')	521864	103.935887	1.354642
8750	('865', 'JURONG WEST ST 81', 'JURONG WEST')	640865	103.695417	1.349903
8751	('865', 'TAMPINES ST 83', 'TAMPINES')	520865	103.934069	1.354023
8752	('865', 'WOODLANDS ST 83', 'WOODLANDS')	730865	103.79271899999999	1.4410459999999998
8753	('865', 'YISHUN ST 81', 'YISHUN')	760865	103.838512	1.414226
8754	('866', 'JURONG WEST ST 81', 'JURONG WEST')	640866	103.695429	1.3506209999999998
8755	('866', 'TAMPINES ST 83', 'TAMPINES')	520866	103.934584	1.354438
8756	('866', 'WOODLANDS ST 83', 'WOODLANDS')	730866	103.792736	1.441802
8757	('866', 'YISHUN ST 81', 'YISHUN')	760866	103.837396	1.4146969999999999
8758	('867', 'TAMPINES ST 83', 'TAMPINES')	520867	103.93388	1.3551739999999999
8759	('867', 'WOODLANDS ST 83', 'WOODLANDS')	730867	103.793017	1.442343
8760	('867', 'YISHUN ST 81', 'YISHUN')	760867	103.837662	1.414017
8761	('867A', 'TAMPINES ST 83', 'TAMPINES')	521867	103.933607	1.355707
8762	('868', 'TAMPINES ST 83', 'TAMPINES')	520868	103.933761	1.354873
8763	('868', 'WOODLANDS ST 83', 'WOODLANDS')	730868	103.79348399999999	1.442588
8764	('868', 'YISHUN ST 81', 'YISHUN')	760868	103.837362	1.413794
8765	('868A', 'TAMPINES AVE 8', 'TAMPINES')	521868	103.932573	1.355643
