pc,x,y,block,street_name,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1 ROOM,2 ROOM,3 ROOM,4 ROOM,5 ROOM,EXECUTIVE,MULTI GENERATION,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,town
822174,103.910867,1.3967459999999998,173D,PUNGGOL FIELD,17.0,2001.0,Y,N,N,Y,N,N,PG,90.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUNGGOL
532174,103.88911,1.349551,174,ANG MO KIO AVE 4,11.0,1980.0,Y,N,N,N,N,N,AMK,198.0,0.0,57.0,137.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,ANG MO KIO
823174,103.910461,1.397142,174,BISHAN ST 13,4.0,1986.0,Y,N,N,N,N,N,BH,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,BISHAN
824174,103.910042,1.397512,174,BT BATOK WEST AVE 8,4.0,1984.0,Y,N,N,N,N,N,BB,16.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT BATOK
560175,103.836945,1.375804,174,LOR 1 TOA PAYOH,12.0,1972.0,Y,N,N,N,N,N,TP,127.0,0.0,0.0,122.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOA PAYOH
570175,103.853864,1.348924,174,WOODLANDS ST 13,12.0,1984.0,Y,N,N,N,N,N,WL,66.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WOODLANDS
640175,103.709468,1.346629,174,YISHUN AVE 7,12.0,1986.0,Y,Y,N,N,N,N,YS,136.0,0.0,0.0,0.0,96.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YISHUN
650175,103.741806,1.345513,174A,EDGEDALE PLAINS,17.0,2001.0,Y,N,N,N,N,N,PG,92.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUNGGOL
670175,103.765971,1.3798,174A,HOUGANG AVE 1,13.0,2013.0,Y,N,N,Y,N,N,HG,166.0,0.0,19.0,70.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,HOUGANG
310175,103.847098,1.333461,174B,EDGEDALE PLAINS,17.0,2001.0,Y,N,N,N,N,N,PG,85.0,0.0,0.0,0.0,25.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUNGGOL
730175,103.778046,1.433688,174B,HOUGANG AVE 1,13.0,2013.0,Y,N,N,N,N,N,HG,166.0,0.0,9.0,70.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,HOUGANG
760175,103.832451,1.437596,174C,EDGEDALE PLAINS,17.0,2001.0,Y,N,N,N,N,N,PG,85.0,0.0,0.0,0.0,25.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUNGGOL
821175,103.908986,1.397358,174C,HOUGANG AVE 1,12.0,2013.0,Y,Y,N,N,N,N,HG,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,110.0,0.0,0.0,HOUGANG
611175,103.721663,1.3320379999999998,174D,EDGEDALE PLAINS,17.0,2001.0,Y,N,N,Y,N,N,PG,108.0,0.0,0.0,0.0,32.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUNGGOL
822175,103.908543,1.3977700000000002,174D,HOUGANG AVE 1,12.0,2013.0,Y,Y,N,N,N,N,HG,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,109.0,0.0,0.0,HOUGANG
612175,103.721046,1.332893,175,ANG MO KIO AVE 4,11.0,1980.0,Y,N,N,N,N,N,AMK,140.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANG MO KIO
823175,103.908001,1.398206,175,BISHAN ST 13,9.0,1986.0,Y,N,N,N,N,N,BH,96.0,0.0,0.0,0.0,56.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BISHAN
613175,103.721617,1.332801,175,BOON LAY DR,11.0,1974.0,Y,Y,N,N,N,N,JW,100.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,JURONG WEST
824175,103.907757,1.398505,175,BT BATOK WEST AVE 8,8.0,1984.0,Y,N,N,N,N,N,BB,124.0,0.0,0.0,108.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT BATOK
560176,103.836057,1.3758290000000002,175,LOMPANG RD,25.0,1996.0,Y,N,N,N,N,N,BP,144.0,0.0,0.0,0.0,96.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT PANJANG
570176,103.853761,1.348228,175,LOR 2 TOA PAYOH,25.0,1973.0,Y,Y,N,N,N,N,TP,96.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOA PAYOH
642176,103.710195,1.347132,175,WOODLANDS ST 13,12.0,1984.0,Y,N,N,N,N,N,WL,66.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WOODLANDS
650176,103.741283,1.346033,175,YISHUN AVE 7,16.0,1986.0,Y,N,N,N,N,N,YS,90.0,0.0,0.0,0.0,30.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YISHUN
670176,103.765749,1.379293,175A,PUNGGOL FIELD,17.0,2001.0,Y,N,N,Y,N,N,PG,108.0,0.0,0.0,0.0,32.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUNGGOL
730176,103.778359,1.433843,175A,YUNG KUANG RD,20.0,2014.0,Y,Y,N,N,N,N,JW,142.0,0.0,0.0,0.0,38.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
821176,103.908162,1.399004,175B,PUNGGOL FIELD,17.0,2001.0,Y,N,N,N,N,N,PG,82.0,0.0,0.0,0.0,24.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUNGGOL
822176,103.908493,1.398755,175B,YUNG KUANG RD,20.0,2014.0,Y,Y,N,Y,N,N,JW,190.0,0.0,33.0,0.0,76.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,JURONG WEST
823176,103.908931,1.398359,175C,PUNGGOL FIELD,17.0,2001.0,Y,N,N,N,N,N,PG,82.0,0.0,0.0,0.0,24.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUNGGOL
824176,103.909484,1.397889,175C,YUNG KUANG RD,20.0,2014.0,Y,N,N,N,N,N,JW,133.0,0.0,15.0,0.0,57.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,JURONG WEST
560177,103.838007,1.375928,175D,PUNGGOL FIELD,17.0,2001.0,Y,N,N,Y,N,N,PG,90.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUNGGOL
570177,103.853514,1.347841,176,ANG MO KIO AVE 4,11.0,1980.0,Y,N,N,N,N,N,AMK,60.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANG MO KIO
650177,103.741754,1.3463200000000002,176,BOON LAY DR,11.0,1974.0,Y,Y,N,N,N,N,JW,140.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,JURONG WEST
670177,103.765316,1.380213,176,BT BATOK WEST AVE 8,12.0,1984.0,Y,N,N,Y,N,N,BB,110.0,0.0,0.0,66.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT BATOK
310177,103.84891,1.333893,176,LOMPANG RD,22.0,1996.0,Y,N,N,N,N,N,BP,126.0,0.0,0.0,0.0,84.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT PANJANG
730177,103.778259,1.43437,176,WOODLANDS ST 13,4.0,1984.0,Y,N,N,N,N,N,WL,24.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,WOODLANDS
610177,103.721306,1.333367,176A,EDGEFIELD PLAINS,17.0,2001.0,Y,N,N,Y,N,N,PG,92.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUNGGOL
560178,103.836971,1.376277,176B,EDGEFIELD PLAINS,17.0,2002.0,Y,N,N,N,N,N,PG,85.0,0.0,0.0,0.0,25.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUNGGOL
570178,103.85272,1.348021,176C,EDGEFIELD PLAINS,17.0,2002.0,Y,N,N,Y,N,N,PG,85.0,0.0,0.0,0.0,25.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PUNGGOL
650178,103.742514,1.346093,177,ANG MO KIO AVE 4,12.0,1980.0,Y,N,N,Y,N,N,AMK,154.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANG MO KIO
820178,103.908589,1.399635,177,BISHAN ST 13,11.0,1986.0,Y,N,N,N,N,N,BH,100.0,0.0,0.0,0.0,64.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BISHAN
670178,103.764945,1.380246,177,BOON LAY DR,11.0,1974.0,Y,N,N,N,N,N,JW,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,40.0,0.0,0.0,JURONG WEST
310178,103.849134,1.333553,177,BT BATOK WEST AVE 8,12.0,1984.0,Y,Y,N,N,N,N,BB,103.0,0.0,0.0,59.0,42.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT BATOK
730178,103.777815,1.434799,177,LOMPANG RD,26.0,1999.0,Y,N,N,N,N,N,BP,169.0,0.0,0.0,0.0,75.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT PANJANG
610178,103.720808,1.3333959999999998,177,TOA PAYOH CTRL,4.0,1971.0,Y,Y,N,N,N,N,TP,82.0,0.0,0.0,65.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOA PAYOH
541178,103.909569,1.389167,177,WOODLANDS ST 13,13.0,1984.0,Y,N,N,N,N,N,WL,96.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WOODLANDS
542178,103.909953,1.38879,177,YUNG SHENG RD,18.0,1999.0,Y,N,N,N,N,N,JW,123.0,0.0,0.0,0.0,72.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
543178,103.910512,1.388647,178,ANG MO KIO AVE 4,13.0,1980.0,Y,N,N,N,N,N,AMK,187.0,0.0,0.0,158.0,24.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,ANG MO KIO
544178,103.910686,1.389126,178,BISHAN ST 13,10.0,1986.0,Y,N,N,Y,N,N,BH,124.0,0.0,0.0,0.0,71.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BISHAN
560179,103.836313,1.376852,178,BOON LAY DR,11.0,1974.0,Y,N,N,N,N,N,JW,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,40.0,0.0,0.0,JURONG WEST
570179,103.85184,1.34858,178,BT BATOK WEST AVE 8,12.0,1984.0,Y,N,N,Y,N,N,BB,110.0,0.0,0.0,66.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT BATOK
650179,103.742232,1.345818,178,LOMPANG RD,26.0,1999.0,Y,N,N,N,N,N,BP,169.0,0.0,0.0,0.0,75.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT PANJANG
670179,103.76496,1.379801,178,TOA PAYOH CTRL,4.0,1971.0,Y,Y,N,Y,N,N,TP,46.0,0.0,0.0,43.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOA PAYOH
310179,103.850115,1.333895,178,WOODLANDS ST 13,13.0,1984.0,Y,Y,N,Y,N,N,WL,96.0,0.0,0.0,0.0,18.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WOODLANDS
730179,103.778318,1.4347370000000002,178,YUNG SHENG RD,18.0,1999.0,Y,N,N,N,N,N,JW,85.0,0.0,0.0,0.0,51.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
610179,103.720765,1.333852,178A,RIVERVALE CRES,18.0,2013.0,Y,N,N,Y,N,N,SK,136.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SENGKANG
091017,103.821298,1.277321,178C,RIVERVALE CRES,18.0,2013.0,Y,N,N,N,N,N,SK,102.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SENGKANG
469276,103.929884,1.317937,179,ANG MO KIO AVE 5,13.0,1980.0,Y,N,N,N,N,N,AMK,120.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANG MO KIO
080018,103.839503,1.273917,179,BISHAN ST 13,25.0,1986.0,Y,N,N,N,N,N,BH,92.0,0.0,0.0,0.0,0.0,84.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,BISHAN
130018,103.783205,1.307942,179,BT BATOK WEST AVE 8,4.0,1984.0,Y,N,N,N,N,N,BB,32.0,0.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT BATOK
400018,103.904173,1.323718,179,LOMPANG RD,26.0,1999.0,Y,N,N,N,N,N,BP,150.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT PANJANG
270018,103.786877,1.310062,179,TOA PAYOH CTRL,25.0,1973.0,Y,Y,N,Y,N,N,TP,96.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOA PAYOH
530018,103.89186,1.363173,179,WOODLANDS ST 13,4.0,1984.0,Y,N,N,N,N,N,WL,20.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,WOODLANDS
321018,103.860084,1.3278370000000002,18,BEDOK STH RD,14.0,1975.0,Y,Y,N,N,N,N,BD,267.0,0.0,0.0,264.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BEDOK
360018,103.881123,1.336864,18,CANTONMENT CL,30.0,2000.0,Y,N,N,N,N,N,BM,145.0,0.0,0.0,29.0,87.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT MERAH
160018,103.830403,1.2761360000000002,,,,,,,,,,,,,,,,,,,,,,,,,
310018,103.856957,1.33574,18,DAKOTA CRES,7.0,1958.0,Y,N,N,N,N,N,GL,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,GEYLANG
440018,103.914137,1.303239,18,DOVER CRES,30.0,2002.0,Y,N,N,N,N,N,QT,154.0,0.0,0.0,0.0,102.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QUEENSTOWN
730018,103.777904,1.443495,18,EUNOS CRES,12.0,1976.0,Y,N,N,N,N,N,GL,149.0,0.0,0.0,144.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEYLANG
151018,103.817752,1.285851,,,,,,,,,,,,,,,,,,,,,,,,,
320018,103.862785,1.323962,18,GHIM MOH RD,14.0,1976.0,Y,N,N,Y,N,N,QT,208.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,QUEENSTOWN
162018,103.831024,1.288109,18,HOUGANG AVE 3,12.0,1977.0,Y,N,N,Y,N,N,HG,132.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOUGANG
680018,103.753939,1.3783040000000002,18,JLN SULTAN,16.0,1974.0,Y,Y,N,N,N,N,KWN,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,KALLANG/WHAMPOA
090018,103.822374,1.277922,18,JLN TENTERAM,28.0,1999.0,Y,N,N,N,N,N,KWN,107.0,0.0,0.0,0.0,51.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KALLANG/WHAMPOA
163018,103.832505,1.285695,18,JOO SENG RD,13.0,1983.0,Y,N,N,N,N,N,TP,114.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOA PAYOH
590018,103.773296,1.339948,18,LOR 7 TOA PAYOH,11.0,1969.0,Y,Y,N,N,N,N,TP,146.0,0.0,0.0,144.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOA PAYOH
560180,103.838243,1.37669,18,MARINE TER,16.0,1974.0,Y,N,N,Y,N,N,MP,150.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MARINE PARADE
460180,103.940798,1.326854,18,MARSILING LANE,4.0,1975.0,Y,Y,N,N,N,N,WL,30.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,WOODLANDS
570180,103.852207,1.3485200000000002,18,ST. GEORGE'S RD,12.0,1984.0,Y,N,N,N,N,N,KWN,88.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KALLANG/WHAMPOA
650180,103.743035,1.345561,18,TAMAN HO SWEE,9.0,1963.0,Y,N,N,N,N,N,BM,79.0,0.0,9.0,67.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,BUKIT MERAH
670180,103.764778,1.378896,18,TECK WHYE LANE,12.0,1981.0,Y,Y,N,N,N,N,CCK,77.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHOA CHU KANG
510180,103.960118,1.364174,18,TELOK BLANGAH CRES,14.0,1974.0,Y,N,N,Y,N,N,BM,174.0,0.0,0.0,166.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT MERAH
610180,103.721219,1.3338290000000002,18,TIONG BAHRU RD,4.0,1949.0,Y,N,N,N,N,N,BM,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT MERAH
641180,103.708503,1.347622,18,TOH YI DR,4.0,1988.0,Y,Y,N,N,N,N,BT,22.0,0.0,0.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT TIMAH
731180,103.777865,1.439057,18A,CIRCUIT RD,19.0,2015.0,Y,N,N,N,N,N,GL,104.0,0.0,0.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEYLANG
541180,103.909627,1.390409,18A,HOLLAND DR,40.0,2010.0,Y,N,N,Y,N,N,QT,234.0,0.0,0.0,156.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QUEENSTOWN
642180,103.709074,1.348087,18B,CIRCUIT RD,19.0,2015.0,Y,Y,N,N,N,N,GL,120.0,0.0,0.0,52.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEYLANG
732180,103.77844,1.439015,18B,HOLLAND DR,34.0,2010.0,Y,N,N,N,N,N,QT,126.0,0.0,0.0,60.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QUEENSTOWN
542180,103.90931,1.390056,18C,CIRCUIT RD,19.0,2015.0,Y,N,N,N,N,N,GL,126.0,0.0,0.0,54.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GEYLANG
643180,103.708798,1.348436,18C,HOLLAND DR,40.0,2010.0,Y,N,N,N,N,N,QT,234.0,0.0,0.0,0.0,117.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QUEENSTOWN
543180,103.909602,1.389637,18D,HOLLAND DR,40.0,2010.0,Y,Y,N,N,N,N,QT,234.0,0.0,0.0,0.0,156.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QUEENSTOWN
544180,103.910353,1.389537,180,ANG MO KIO AVE 5,9.0,1980.0,Y,N,N,Y,N,N,AMK,235.0,0.0,0.0,214.0,16.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,ANG MO KIO
560181,103.837022,1.376853,180,BEDOK NTH RD,20.0,2004.0,Y,N,N,N,N,N,BD,156.0,0.0,0.0,0.0,136.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BEDOK
460181,103.94124,1.326753,180,BISHAN ST 13,12.0,1986.0,Y,N,N,Y,N,N,BH,88.0,0.0,0.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BISHAN
570181,103.853155,1.348718,180,BT BATOK WEST AVE 8,10.0,1984.0,Y,N,N,Y,N,N,BB,126.0,0.0,0.0,108.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT BATOK
650181,103.743496,1.345613,180,LOMPANG RD,25.0,1999.0,Y,N,N,Y,N,N,BP,135.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT PANJANG
820181,103.909025,1.399453,180,PASIR RIS ST 11,13.0,1992.0,Y,N,N,Y,N,N,PRC,84.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PASIR RIS
670181,103.762965,1.379265,180,YUNG SHENG RD,18.0,1999.0,Y,N,N,N,N,N,JW,122.0,0.0,0.0,0.0,54.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
510181,103.960576,1.364363,180A,BOON LAY DR,16.0,2012.0,Y,N,N,Y,N,N,JW,165.0,0.0,90.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
140181,103.805496,1.294584,180A,MARSILING RD,31.0,2014.0,Y,N,N,Y,N,N,WL,206.0,0.0,23.0,89.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,WOODLANDS
610181,103.722064,1.333855,180A,RIVERVALE CRES,18.0,2012.0,Y,N,N,N,N,N,SK,153.0,0.0,85.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SENGKANG
641181,103.708087,1.34861,180B,BOON LAY DR,16.0,2012.0,Y,N,N,Y,N,N,JW,150.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
642181,103.708606,1.348873,180B,MARSILING RD,31.0,2014.0,Y,N,N,N,N,N,WL,206.0,0.0,19.0,89.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,WOODLANDS
560182,103.836407,1.3774110000000002,180B,RIVERVALE CRES,18.0,2013.0,Y,N,N,Y,N,N,SK,153.0,0.0,68.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SENGKANG
460182,103.941649,1.327055,180C,BOON LAY DR,16.0,2012.0,Y,N,N,N,N,N,JW,90.0,0.0,0.0,30.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
570182,103.853231,1.349921,180C,MARSILING RD,31.0,2014.0,Y,N,N,N,N,N,WL,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,240.0,0.0,0.0,WOODLANDS
650182,103.743991,1.345665,180C,RIVERVALE CRES,18.0,2013.0,Y,N,N,Y,N,N,SK,136.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SENGKANG
820182,103.909507,1.399191,180D,RIVERVALE CRES,18.0,2013.0,Y,N,N,Y,N,N,SK,153.0,0.0,85.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SENGKANG
670182,103.76337,1.379953,181,ANG MO KIO AVE 5,9.0,1980.0,Y,Y,N,N,N,N,AMK,88.0,0.0,0.0,73.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANG MO KIO
510182,103.960895,1.36475,181,BEDOK NTH RD,20.0,2004.0,Y,N,N,N,N,N,BD,156.0,0.0,0.0,0.0,76.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BEDOK
140182,103.805126,1.295256,181,BT BATOK WEST AVE 8,4.0,1984.0,Y,N,N,N,N,N,BB,16.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT BATOK
610182,103.72252,1.3338219999999998,181,EDGEFIELD PLAINS,17.0,2002.0,Y,N,N,N,N,N,PG,92.0,0.0,0.0,0.0,0.0,34.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,PUNGGOL
460183,103.941816,1.326569,181,STIRLING RD,13.0,1998.0,Y,N,N,N,N,N,QT,87.0,0.0,0.0,0.0,75.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QUEENSTOWN
570183,103.852522,1.35041,181,YUNG SHENG RD,18.0,1999.0,Y,N,N,N,N,N,JW,122.0,0.0,0.0,0.0,54.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
650183,103.743395,1.34644,181A,BOON LAY DR,16.0,2012.0,Y,N,N,N,N,N,JW,150.0,0.0,0.0,45.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
820183,103.909749,1.398911,181B,BOON LAY DR,16.0,2013.0,Y,N,N,N,N,N,JW,150.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JURONG WEST
670183,103.762937,1.380007,182,ANG MO KIO AVE 5,13.0,1980.0,Y,N,N,N,N,N,AMK,141.0,0.0,0.0,114.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANG MO KIO
510183,103.960441,1.365023,182,BEDOK NTH RD,20.0,2004.0,Y,N,N,N,N,N,BD,156.0,0.0,0.0,0.0,136.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BEDOK
140183,103.804752,1.295841,182,BISHAN ST 13,8.0,1986.0,Y,N,N,N,N,N,BH,84.0,0.0,0.0,0.0,43.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BISHAN
310183,103.848885,1.33335,182,BT BATOK WEST AVE 8,12.0,1984.0,Y,N,N,N,N,N,BB,106.0,0.0,0.0,80.0,22.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT BATOK
610183,103.722662,1.333228,182,EDGEFIELD PLAINS,14.0,2002.0,Y,N,N,N,N,N,PG,74.0,0.0,0.0,0.0,0.0,28.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,PUNGGOL
641183,103.709666,1.348818,182,JELEBU RD,29.0,2001.0,Y,N,N,N,N,N,BP,167.0,0.0,0.0,0.0,85.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUKIT PANJANG
541183,103.907914,1.391691,182,PASIR RIS ST 11,12.0,1992.0,Y,N,N,N,N,N,PRC,55.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PASIR RIS
642183,103.70975,1.3482809999999998,182,STIRLING RD,13.0,1998.0,Y,N,N,N,N,N,QT,87.0,0.0,0.0,0.0,75.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QUEENSTOWN
